"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","CITY_MARKET_ID","LAT_DEGREES","LAT_HEMISPHERE","LAT_MINUTES","LAT_SECONDS","LATITUDE","LON_DEGREES","LON_HEMISPHERE","LON_MINUTES","LON_SECONDS","LONGITUDE","UTC_LOCAL_TIME_VARIATION","AIRPORT_START_DATE","AIRPORT_THRU_DATE","AIRPORT_IS_CLOSED","AIRPORT_IS_LATEST",
16457,"XCM","Chatham-Kent","Chatham Kent, Canada","Canada","Ontario",36454,42,"N",18,21,42.30583333,82,"W",4,57,-82.08250000,"-0500",2017-11-01,2017-11-30,0,0,
16457,"XCM","Chatham-Kent","Chatham Kent, Canada","Canada","Ontario",36454,42,"N",18,22,42.30611111,82,"W",4,54,-82.08166667,"-0500",2017-12-01,,0,1,
16458,"EPA","El Palomar Airport","El Palomar, Argentina","Argentina","",36455,34,"S",36,36,-34.61000000,58,"W",36,45,-58.61250000,"-0300",2010-01-01,,0,1,
16459,"S24","Sandusky County Regional","Fremont, OH","United States","Ohio",36456,41,"N",17,45,41.29583333,83,"W",2,14,-83.03722222,"-0500",2010-04-01,,0,1,
16460,"BAZ","Barcelos Airport","Barcelos, Brazil","Brazil","",36457,0,"S",58,53,-0.98138889,62,"W",55,11,-62.91972222,"-0400",2010-09-01,2011-09-30,0,0,
16460,"BAZ","Barcelos Airport","Barcelos, Brazil","Brazil","",36457,0,"S",58,52,-0.98111111,62,"W",55,6,-62.91833333,"-0400",2011-10-01,2017-10-31,0,0,
16460,"BAZ","Barcelos Airport","Barcelos, Brazil","Brazil","",36457,0,"S",58,53,-0.98138889,62,"W",55,11,-62.91972222,"-0400",2017-11-01,2017-11-30,0,0,
16460,"BAZ","Barcelos Airport","Barcelos, Brazil","Brazil","",36457,0,"S",58,52,-0.98111111,62,"W",55,6,-62.91833333,"-0400",2017-12-01,,0,1,
16461,"AF2","Bastion Airfield","Lashkar Gah, Afghanistan","Afghanistan","",36458,31,"N",51,25,31.85694444,64,"E",13,16,64.22111111,"+0430",2010-09-01,2011-06-30,0,0,
16461,"AF2","Bastion Airfield","Lashkar Gah, Afghanistan","Afghanistan","",36458,31,"N",51,25,31.85694444,64,"E",13,15,64.22083333,"+0430",2011-07-01,2011-09-30,0,0,
16461,"AF2","Bastion Airfield","Lashkar Gah, Afghanistan","Afghanistan","",36458,31,"N",51,1,31.85027778,64,"E",13,25,64.22361111,"+0430",2011-10-01,2017-10-31,0,0,
16461,"AF2","Bastion Airfield","Lashkar Gah, Afghanistan","Afghanistan","",36458,31,"N",51,25,31.85694444,64,"E",13,15,64.22083333,"+0430",2017-11-01,2017-11-30,0,0,
16461,"AF2","Bastion Airfield","Lashkar Gah, Afghanistan","Afghanistan","",36458,31,"N",51,1,31.85027778,64,"E",13,25,64.22361111,"+0430",2017-12-01,,0,1,
16462,"MWX","Muan International","Muan, South Korea","South Korea","",36459,34,"N",59,29,34.99138889,126,"E",22,58,126.38277778,"+0900",2011-01-01,,0,1,
16463,"MD1","Freeway","Michellville, MD","United States","Maryland",36460,38,"N",56,29,38.94138889,76,"W",46,21,-76.77250000,"-0500",2011-01-01,,0,1,
16464,"NVI","Navoi Airport","Navoi, Uzbekistan","Uzbekistan","",36461,40,"N",7,2,40.11722222,65,"E",10,16,65.17111111,"+0500",2011-01-01,,0,1,
16465,"AU1","Scherger","Weipa, Australia","Australia","",35739,12,"S",37,26,-12.62388889,142,"E",5,14,142.08722222,"+1000",2011-01-01,,0,1,
16466,"VVC","Vanguardia","Villavicencio, Colombia","Colombia","",35642,4,"N",10,6,4.16833333,73,"W",36,53,-73.61472222,"-0500",1950-01-01,2013-05-31,0,0,
16466,"VVC","Vanguardia","Villavicencio, Colombia","Colombia","",35642,4,"N",10,8,4.16888889,73,"W",36,47,-73.61305556,"-0500",2013-06-01,2017-10-31,0,0,
16466,"VVC","Vanguardia","Villavicencio, Colombia","Colombia","",35642,4,"N",10,6,4.16833333,73,"W",36,53,-73.61472222,"-0500",2017-11-01,2017-11-30,0,0,
16466,"VVC","Vanguardia","Villavicencio, Colombia","Colombia","",35642,4,"N",10,8,4.16888889,73,"W",36,47,-73.61305556,"-0500",2017-12-01,,0,1,
16467,"CGQ","Longjia","Changchun, China","China","",30973,43,"N",59,47,43.99638889,125,"E",41,7,125.68527778,"+0800",2005-09-01,,0,1,
16468,"MS3","Philadelphia Municipal","Philadelphia, MS","United States","Mississippi",36462,32,"N",47,57,32.79916667,89,"W",7,34,-89.12611111,"-0600",2011-01-01,,0,1,
16469,"MN4","Wadena Municipal","Wadena, MN","United States","Minnesota",36463,46,"N",27,1,46.45027778,95,"W",12,39,-95.21083333,"-0600",2011-01-01,2011-09-30,0,0,
16469,"MN4","Wadena Municipal","Wadena, MN","United States","Minnesota",36463,46,"N",27,0,46.45000000,95,"W",12,39,-95.21083333,"-0600",2011-10-01,2017-10-31,0,0,
16469,"MN4","Wadena Municipal","Wadena, MN","United States","Minnesota",36463,46,"N",27,1,46.45027778,95,"W",12,39,-95.21083333,"-0600",2017-11-01,2017-11-30,0,0,
16469,"MN4","Wadena Municipal","Wadena, MN","United States","Minnesota",36463,46,"N",27,0,46.45000000,95,"W",12,39,-95.21083333,"-0600",2017-12-01,,0,1,
16470,"OH8","Bluffton Airport","Bluffton, OH","United States","Ohio",36464,40,"N",53,8,40.88555556,83,"W",52,7,-83.86861111,"-0500",1976-04-01,,0,1,
16471,"SKT","Sialkot International","Sialkot, Pakistan","Pakistan","",36465,32,"N",32,9,32.53583333,74,"E",21,50,74.36388889,"+0500",2007-10-01,2012-04-30,0,0,
16471,"SKT","Sialkot International","Sialkot, Pakistan","Pakistan","",36465,32,"N",32,10,32.53611111,74,"E",21,51,74.36416667,"+0500",2012-05-01,2016-11-30,0,0,
16471,"SKT","Sialkot International","Sialkot, Pakistan","Pakistan","",36465,32,"N",32,9,32.53583333,74,"E",21,50,74.36388889,"+0500",2016-12-01,,0,1,
16472,"AA7","Independence Creek Airport","Independence Creek, AK","United States","Alaska",36466,65,"N",40,25,65.67361111,162,"W",27,51,-162.46416667,"-0900",2011-01-01,,0,1,
16473,"BEC","Beech Factory","Wichita, KS","United States","Kansas",30928,37,"N",41,40,37.69444444,97,"W",12,54,-97.21500000,"-0600",2011-03-01,2012-05-31,0,0,
16473,"BEC","Beech Factory","Wichita, KS","United States","Kansas",30928,37,"N",41,38,37.69388889,97,"W",12,54,-97.21500000,"-0600",2012-06-01,2017-10-31,0,0,
16473,"BEC","Beech Factory","Wichita, KS","United States","Kansas",30928,37,"N",41,40,37.69444444,97,"W",12,54,-97.21500000,"-0600",2017-11-01,2017-11-30,0,0,
16473,"BEC","Beech Factory","Wichita, KS","United States","Kansas",30928,37,"N",41,38,37.69388889,97,"W",12,54,-97.21500000,"-0600",2017-12-01,,0,1,
16474,"GA4","Jackson County","Jefferson, GA","United States","Georgia",36467,34,"N",10,33,34.17583333,83,"W",33,42,-83.56166667,"-0500",2011-03-01,2011-09-30,0,0,
16474,"GA4","Jackson County","Jefferson, GA","United States","Georgia",36467,34,"N",10,34,34.17611111,83,"W",33,42,-83.56166667,"-0500",2011-10-01,2017-10-31,0,0,
16474,"GA4","Jackson County","Jefferson, GA","United States","Georgia",36467,34,"N",10,33,34.17583333,83,"W",33,42,-83.56166667,"-0500",2017-11-01,2017-11-30,0,0,
16474,"GA4","Jackson County","Jefferson, GA","United States","Georgia",36467,34,"N",10,34,34.17611111,83,"W",33,42,-83.56166667,"-0500",2017-12-01,,0,1,
16475,"DUR","King Shaka International","Durban, South Africa","South Africa","",31443,29,"S",36,43,-29.61194444,31,"E",7,10,31.11944444,"+0200",2010-05-01,2012-07-31,0,0,
16475,"DUR","King Shaka International","Durban, South Africa","South Africa","",31443,29,"S",36,42,-29.61166667,31,"E",7,10,31.11944444,"+0200",2012-08-01,2017-10-31,0,0,
16475,"DUR","King Shaka International","Durban, South Africa","South Africa","",31443,29,"S",36,43,-29.61194444,31,"E",7,10,31.11944444,"+0200",2017-11-01,2017-11-30,0,0,
16475,"DUR","King Shaka International","Durban, South Africa","South Africa","",31443,29,"S",36,42,-29.61166667,31,"E",7,10,31.11944444,"+0200",2017-12-01,,0,1,
16476,"HYD","Rajiv Gandhi International","Hyderabad, India","India","",32251,17,"N",13,44,17.22888889,78,"E",25,58,78.43277778,"+0530",2008-03-01,2012-12-31,0,0,
16476,"HYD","Rajiv Gandhi International","Hyderabad, India","India","",32251,17,"N",13,48,17.23000000,78,"E",25,58,78.43277778,"+0530",2013-01-01,2017-07-31,0,0,
16476,"HYD","Rajiv Gandhi International","Hyderabad, India","India","",32251,17,"N",13,47,17.22972222,78,"E",26,7,78.43527778,"+0530",2017-08-01,2017-10-31,0,0,
16476,"HYD","Rajiv Gandhi International","Hyderabad, India","India","",32251,17,"N",13,44,17.22888889,78,"E",25,58,78.43277778,"+0530",2017-11-01,2017-11-30,0,0,
16476,"HYD","Rajiv Gandhi International","Hyderabad, India","India","",32251,17,"N",13,47,17.22972222,78,"E",26,7,78.43527778,"+0530",2017-12-01,,0,1,
16477,"QRO","Queretaro Intercontinental","Queretaro, Mexico","Mexico","",34440,20,"N",37,2,20.61722222,100,"W",11,8,-100.18555556,"-0600",2004-11-01,2011-09-30,0,0,
16477,"QRO","Ingeniero F Espinoza Gutierrez International","Queretaro, Mexico","Mexico","",34440,20,"N",37,3,20.61750000,100,"W",11,8,-100.18555556,"-0600",2011-10-01,2011-12-31,0,0,
16477,"QRO","Queretaro Intercontinental","Queretaro, Mexico","Mexico","",34440,20,"N",37,3,20.61750000,100,"W",11,8,-100.18555556,"-0600",2012-01-01,2017-10-31,0,0,
16477,"QRO","Queretaro Intercontinental","Queretaro, Mexico","Mexico","",34440,20,"N",37,2,20.61722222,100,"W",11,8,-100.18555556,"-0600",2017-11-01,2017-11-30,0,0,
16477,"QRO","Queretaro Intercontinental","Queretaro, Mexico","Mexico","",34440,20,"N",37,3,20.61750000,100,"W",11,8,-100.18555556,"-0600",2017-12-01,,0,1,
16478,"YLS","Lebel-sur-Quevillon Airport","Lebel-sur-Quevillon, Canada","Canada","Quebec",36468,49,"N",1,49,49.03027778,77,"W",1,2,-77.01722222,"-0500",2011-01-01,2019-03-31,0,0,
16478,"YLS","Lebel-sur-Quevillon Airport","Lebel-sur-Quevillon, Canada","Canada","Quebec",36468,49,"N",1,47,49.02972222,77,"W",0,59,-77.01638889,"-0500",2019-04-01,,0,1,
16479,"MA2","Turners Falls","Montague, MA","United States","Massachusetts",36469,42,"N",35,29,42.59138889,72,"W",31,22,-72.52277778,"-0500",2011-01-01,2011-09-30,0,0,
16479,"MA2","Turners Falls","Montague, MA","United States","Massachusetts",36469,42,"N",35,30,42.59166667,72,"W",31,23,-72.52305556,"-0500",2011-10-01,2017-10-31,0,0,
16479,"MA2","Turners Falls","Montague, MA","United States","Massachusetts",36469,42,"N",35,29,42.59138889,72,"W",31,22,-72.52277778,"-0500",2017-11-01,2017-11-30,0,0,
16479,"MA2","Turners Falls","Montague, MA","United States","Massachusetts",36469,42,"N",35,30,42.59166667,72,"W",31,23,-72.52305556,"-0500",2017-12-01,,0,1,
16480,"DQA","Saertu","Daqing Shi, China","China","",36470,46,"N",45,3,46.75083333,125,"E",8,19,125.13861111,"+0800",2009-01-01,2018-02-28,0,0,
16480,"DQA","Saertu","Daqing Shi, China","China","",36470,46,"N",45,4,46.75111111,125,"E",8,19,125.13861111,"+0800",2018-03-01,,0,1,
16481,"BYN","Bayankhongor Airport","Bayankhongor, Mongolia","Mongolia","",36471,46,"N",9,45,46.16250000,100,"E",42,17,100.70472222,"+0800",1999-01-01,,0,1,
16482,"BYF","Albert Bray","Albert, France","France","",36472,49,"N",58,13,49.97027778,2,"E",41,38,2.69388889,"+0100",2009-04-01,2011-09-30,0,0,
16482,"BYF","Albert Bray","Albert, France","France","",36472,49,"N",58,13,49.97027778,2,"E",41,33,2.69250000,"+0100",2011-10-01,2017-10-31,0,0,
16482,"BYF","Albert Bray","Albert, France","France","",36472,49,"N",58,13,49.97027778,2,"E",41,38,2.69388889,"+0100",2017-11-01,2017-11-30,0,0,
16482,"BYF","Albert Bray","Albert, France","France","",36472,49,"N",58,13,49.97027778,2,"E",41,33,2.69250000,"+0100",2017-12-01,,0,1,
16483,"HMA","Khanty-Mansiysk Airport","Khanty-Mansiysk, Russia","Russia","",36473,61,"N",1,43,61.02861111,69,"E",5,10,69.08611111,"+0600",2002-07-01,,0,1,
16484,"JWN","Zanjan Airport","Zanjan, Iran","Iran","",36474,36,"N",46,25,36.77361111,48,"E",21,34,48.35944444,"+0330",2001-01-01,,0,1,
16485,"MPI","Mamitupo Airport","Mamitupo, Panama","Panama","",36475,9,"N",11,7,9.18527778,77,"W",59,3,-77.98416667,"-0500",1973-01-01,,0,1,
16486,"YZX","Greenwood Airport","Greenwood, Canada","Canada","Nova Scotia",36476,44,"N",59,4,44.98444444,64,"W",55,1,-64.91694444,"-0400",2011-04-01,,0,1,
16487,"MA3","Taunton Municipal King Field","Taunton, MA","United States","Massachusetts",36477,41,"N",52,28,41.87444444,71,"W",1,0,-71.01666667,"-0500",2011-04-01,2011-12-31,0,0,
16487,"MA3","Taunton Municipal King Field","Taunton, MA","United States","Massachusetts",36477,41,"N",52,28,41.87444444,71,"W",0,59,-71.01638889,"-0500",2012-01-01,2017-10-31,0,0,
16487,"MA3","Taunton Municipal King Field","Taunton, MA","United States","Massachusetts",36477,41,"N",52,28,41.87444444,71,"W",1,0,-71.01666667,"-0500",2017-11-01,2017-11-30,0,0,
16487,"MA3","Taunton Municipal King Field","Taunton, MA","United States","Massachusetts",36477,41,"N",52,28,41.87444444,71,"W",0,59,-71.01638889,"-0500",2017-12-01,,0,1,
16488,"SMQ","H.Asan","Sampit, Indonesia","Indonesia","",36478,2,"S",29,57,-2.49916667,112,"E",58,30,112.97500000,"+0700",1997-01-01,2018-09-30,0,0,
16488,"SMQ","H.Asan","Sampit, Indonesia","Indonesia","",36478,2,"S",29,58,-2.49944444,112,"E",58,31,112.97527778,"+0700",2018-10-01,2019-03-31,0,0,
16488,"SMQ","H.Asan","Sampit, Indonesia","Indonesia","",36478,2,"S",29,54,-2.49833333,112,"E",58,28,112.97444444,"+0700",2019-04-01,2019-06-30,0,0,
16488,"SMQ","H.Asan","Sampit, Indonesia","Indonesia","",36478,2,"S",29,54,-2.49833333,112,"E",58,27,112.97416667,"+0700",2019-07-01,,0,1,
16489,"AK1","Kelly Creek Airstrip","Seward Peninsula, AK","United States","Alaska",36479,65,"N",46,22,65.77277778,165,"W",53,25,-165.89027778,"-0900",2011-01-01,,0,1,
16490,"AK2","Bear Fish Camp Airport","Bear Fish Camp, AK","United States","Alaska",36480,60,"N",42,37,60.71027778,151,"W",43,16,-151.72111111,"-0900",2011-01-01,,0,1,
16491,"PNN","Princeton Municipal","Princeton, ME","United States","Maine",36490,45,"N",12,2,45.20055556,67,"W",33,52,-67.56444444,"-0500",2011-04-01,,0,1,
16492,"QTB","Tubarao Airport","Tubarao, Brazil","Brazil","",36491,28,"S",28,40,-28.47777778,48,"W",59,27,-48.99083333,"-0300",2011-04-01,2014-05-31,1,1,
16493,"LYG","Lianyungang Baitabu","Jiangsu, China","China","",36483,34,"N",34,19,34.57194444,118,"E",52,25,118.87361111,"+0800",1985-06-01,,0,1,
16494,"SA1","Thablotin Airport","Thablotin, Saudi Arabia","Saudi Arabia","",36484,19,"N",49,52,19.83111111,54,"E",1,20,54.02222222,"+0300",2011-04-01,,0,1,
16495,"CT2","Simsbury Airport","Simsbury, CT","United States","Connecticut",36485,41,"N",55,58,41.93277778,72,"W",46,37,-72.77694444,"-0500",2011-04-01,,0,1,
16496,"WV2","Logan County","Logan, WV","United States","West Virginia",36486,37,"N",51,20,37.85555556,81,"W",54,57,-81.91583333,"-0500",2011-04-01,,0,1,
16497,"AL6","H. L. Sonny Callahan","Fairhope, AL","United States","Alabama",36487,30,"N",27,38,30.46055556,87,"W",52,37,-87.87694444,"-0600",2011-04-01,,0,1,
16498,"NY7","Skaneateles Aero Drome","Skaneateles, NY","United States","New York",36488,42,"N",54,50,42.91388889,76,"W",26,27,-76.44083333,"-0500",2011-04-01,,0,1,
16499,"NY6","Fulton County","Johnstown, NY","United States","New York",36489,42,"N",59,53,42.99805556,74,"W",19,46,-74.32944444,"-0500",2011-04-01,,0,1,
16500,"MN5","Red Wing Regional","Red Wing, MN","United States","Minnesota",36492,44,"N",35,22,44.58944444,92,"W",29,6,-92.48500000,"-0600",2011-04-01,,0,1,
16501,"MPE","Griswold","Madison, CT","United States","Connecticut",36493,41,"N",16,16,41.27111111,72,"W",32,59,-72.54972222,"-0500",2010-04-01,2013-04-30,1,1,
16502,"NC6","Henderson Oxford","Oxford, NC","United States","North Carolina",36494,36,"N",21,42,36.36166667,78,"W",31,45,-78.52916667,"-0500",2011-06-01,2015-03-31,0,0,
16502,"NC6","Henderson Oxford","Oxford, NC","United States","North Carolina",36494,36,"N",21,40,36.36111111,78,"W",31,47,-78.52972222,"-0500",2015-04-01,2017-10-31,0,0,
16502,"NC6","Henderson Oxford","Oxford, NC","United States","North Carolina",36494,36,"N",21,42,36.36166667,78,"W",31,45,-78.52916667,"-0500",2017-11-01,2017-11-30,0,0,
16502,"NC6","Henderson Oxford","Oxford, NC","United States","North Carolina",36494,36,"N",21,40,36.36111111,78,"W",31,47,-78.52972222,"-0500",2017-12-01,,0,1,
16503,"ME2","Islesboro Airport","Islesboro, ME","United States","Maine",36495,44,"N",18,9,44.30250000,68,"W",54,38,-68.91055556,"-0500",2011-06-01,,0,1,
16504,"PA3","Cherry Ridge","Honesdale, PA","United States","Pennsylvania",36496,41,"N",30,55,41.51527778,75,"W",15,5,-75.25138889,"-0500",2011-06-01,2011-10-31,0,0,
16504,"PA3","Cherry Ridge","Honesdale, PA","United States","Pennsylvania",36496,41,"N",30,56,41.51555556,75,"W",15,6,-75.25166667,"-0500",2011-11-01,2017-10-31,0,0,
16504,"PA3","Cherry Ridge","Honesdale, PA","United States","Pennsylvania",36496,41,"N",30,55,41.51527778,75,"W",15,5,-75.25138889,"-0500",2017-11-01,2017-11-30,0,0,
16504,"PA3","Cherry Ridge","Honesdale, PA","United States","Pennsylvania",36496,41,"N",30,56,41.51555556,75,"W",15,6,-75.25166667,"-0500",2017-12-01,,0,1,
16505,"AK3","Gold King Creek","Fairbanks, AK","United States","Alaska",31517,64,"N",11,53,64.19805556,147,"W",55,43,-147.92861111,"-0900",2011-07-01,,0,1,
16506,"YOA","Ekati Airport","Ekati, Canada","Canada","Northwest Territories",36497,64,"N",41,56,64.69888889,110,"W",36,53,-110.61472222,"-0700",2011-04-01,,0,1,
16507,"CJJ","Cheongju International","Cheongju, South Korea","South Korea","",36499,36,"N",42,59,36.71638889,127,"E",29,57,127.49916667,"+0900",2011-07-01,2017-07-31,0,0,
16507,"CJJ","Cheongju International","Cheongju, South Korea","South Korea","",36499,36,"N",42,59,36.71638889,127,"E",29,54,127.49833333,"+0900",2017-08-01,2017-10-31,0,0,
16507,"CJJ","Cheongju International","Cheongju, South Korea","South Korea","",36499,36,"N",42,59,36.71638889,127,"E",29,57,127.49916667,"+0900",2017-11-01,2017-11-30,0,0,
16507,"CJJ","Cheongju International","Cheongju, South Korea","South Korea","",36499,36,"N",42,59,36.71638889,127,"E",29,54,127.49833333,"+0900",2017-12-01,,0,1,
16508,"AK4","Squaw Lake Airport","Squaw Lake, AK","United States","Alaska",36500,67,"N",34,50,67.58055556,148,"W",9,53,-148.16472222,"-0900",2011-06-01,,0,1,
16509,"TN9","Gatlinburg-Pigeon Forge","Sevierville, TN","United States","Tennessee",36501,35,"N",51,28,35.85777778,83,"W",31,43,-83.52861111,"-0500",2011-07-01,,0,1,
16510,"NC7","Michael J. Smith Field","Beaufort, NC","United States","North Carolina",36502,34,"N",44,1,34.73361111,76,"W",39,38,-76.66055556,"-0500",2011-07-01,2013-04-30,0,0,
16510,"NC7","Michael J. Smith Field","Beaufort, NC","United States","North Carolina",36502,34,"N",44,2,34.73388889,76,"W",39,37,-76.66027778,"-0500",2013-05-01,2017-10-31,0,0,
16510,"NC7","Michael J. Smith Field","Beaufort, NC","United States","North Carolina",36502,34,"N",44,1,34.73361111,76,"W",39,38,-76.66055556,"-0500",2017-11-01,2017-11-30,0,0,
16510,"NC7","Michael J. Smith Field","Beaufort, NC","United States","North Carolina",36502,34,"N",44,2,34.73388889,76,"W",39,37,-76.66027778,"-0500",2017-12-01,,0,1,
16511,"IN3","Indianapolis Metro","Indianapolis, IN","United States","Indiana",32337,39,"N",56,7,39.93527778,86,"W",2,42,-86.04500000,"-0500",2011-07-01,,0,1,
16512,"NY8","Mattituck Airport","Mattituck, NY","United States","New York",36503,40,"N",59,13,40.98694444,72,"W",31,9,-72.51916667,"-0500",2011-07-01,,0,1,
16513,"NT2","Colomac Airport","Colomac, Canada","Canada","Northwest Territories",36504,64,"N",23,6,64.38500000,115,"W",7,29,-115.12472222,"-0700",2011-07-01,2014-01-31,1,1,
16514,"TBG","Tabubil Airport","Tabubil, Papua New Guinea","Papua New Guinea","",36505,5,"S",16,47,-5.27972222,141,"E",13,37,141.22694444,"+1000",2011-09-01,2012-02-29,0,0,
16514,"TBG","Tabubil Airport","Tabubil, Papua New Guinea","Papua New Guinea","",36505,5,"S",16,48,-5.28000000,141,"E",13,38,141.22722222,"+1000",2012-03-01,2017-10-31,0,0,
16514,"TBG","Tabubil Airport","Tabubil, Papua New Guinea","Papua New Guinea","",36505,5,"S",16,47,-5.27972222,141,"E",13,37,141.22694444,"+1000",2017-11-01,2017-11-30,0,0,
16514,"TBG","Tabubil Airport","Tabubil, Papua New Guinea","Papua New Guinea","",36505,5,"S",16,48,-5.28000000,141,"E",13,38,141.22722222,"+1000",2017-12-01,2019-03-31,0,0,
16514,"TBG","Tabubil Airport","Tabubil, Papua New Guinea","Papua New Guinea","",36505,5,"S",16,46,-5.27944444,141,"E",13,37,141.22694444,"+1000",2019-04-01,,0,1,
16515,"WA9","Anderson Field","Brewster, WA","United States","Washington",36506,48,"N",6,18,48.10500000,119,"W",43,14,-119.72055556,"-0800",2011-09-01,2019-06-30,0,0,
16515,"WA9","Anderson Field","Brewster, WA","United States","Washington",36506,48,"N",6,17,48.10472222,119,"W",43,12,-119.72000000,"-0800",2019-07-01,,0,1,
16516,"RU4","Ostafyevo","Moscow, Russia","Russia","",31345,55,"N",30,27,55.50750000,37,"E",30,15,37.50416667,"+0300",2011-01-01,,0,1,
16517,"CA6","Chemehuevi Valley Airport","Chemehuevi Valley, CA","United States","California",36507,34,"N",31,44,34.52888889,114,"W",25,55,-114.43194444,"-0800",2011-09-01,,0,1,
16518,"YCE","James T. Field Memorial","Centralia, Canada","Canada","Ontario",36508,43,"N",17,8,43.28555556,81,"W",30,30,-81.50833333,"-0500",2011-09-01,2013-03-31,0,0,
16518,"YCE","James T. Field Memorial","Centralia, Canada","Canada","Ontario",36508,43,"N",17,9,43.28583333,81,"W",30,23,-81.50638889,"-0500",2013-04-01,2017-10-31,0,0,
16518,"YCE","James T. Field Memorial","Centralia, Canada","Canada","Ontario",36508,43,"N",17,8,43.28555556,81,"W",30,30,-81.50833333,"-0500",2017-11-01,2017-11-30,0,0,
16518,"YCE","James T. Field Memorial","Centralia, Canada","Canada","Ontario",36508,43,"N",17,9,43.28583333,81,"W",30,23,-81.50638889,"-0500",2017-12-01,,0,1,
16519,"PA4","Carlisle Airport","Carlisle, PA","United States","Pennsylvania",36509,40,"N",11,16,40.18777778,77,"W",10,27,-77.17416667,"-0500",2011-10-01,,0,1,
16520,"DE2","Summit","Middletown, DE","United States","Delaware",36510,39,"N",31,16,39.52111111,75,"W",43,25,-75.72361111,"-0500",2011-10-01,,0,1,
16521,"BPI","Miley Memorial Field","Big Piney, WY","United States","Wyoming",36511,42,"N",35,6,42.58500000,110,"W",6,40,-110.11111111,"-0700",2011-10-01,2012-06-30,0,0,
16521,"BPI","Miley Memorial Field","Big Piney, WY","United States","Wyoming",36511,42,"N",34,56,42.58222222,110,"W",6,32,-110.10888889,"-0700",2012-07-01,2017-10-31,0,0,
16521,"BPI","Miley Memorial Field","Big Piney, WY","United States","Wyoming",36511,42,"N",35,6,42.58500000,110,"W",6,40,-110.11111111,"-0700",2017-11-01,2017-11-30,0,0,
16521,"BPI","Miley Memorial Field","Big Piney, WY","United States","Wyoming",36511,42,"N",34,56,42.58222222,110,"W",6,32,-110.10888889,"-0700",2017-12-01,,0,1,
16522,"LNV","Kunaye","Londolovit, Papua New Guinea","Papua New Guinea","",36512,3,"S",2,38,-3.04388889,152,"E",37,46,152.62944444,"+1000",2011-06-01,2012-03-31,0,0,
16522,"LNV","Kunaye","Londolovit, Papua New Guinea","Papua New Guinea","",36512,3,"S",2,38,-3.04388889,152,"E",37,45,152.62916667,"+1000",2012-04-01,2017-10-31,0,0,
16522,"LNV","Kunaye","Londolovit, Papua New Guinea","Papua New Guinea","",36512,3,"S",2,38,-3.04388889,152,"E",37,46,152.62944444,"+1000",2017-11-01,2017-11-30,0,0,
16522,"LNV","Kunaye","Londolovit, Papua New Guinea","Papua New Guinea","",36512,3,"S",2,38,-3.04388889,152,"E",37,45,152.62916667,"+1000",2017-12-01,,0,1,
16523,"YPD","Parry Sound Area Municipal","Parry Sound, Canada","Canada","Ontario",36513,45,"N",15,27,45.25750000,79,"W",49,47,-79.82972222,"-0500",2011-10-01,,0,1,
16524,"PGC","Grant County","Petersburg, WV","United States","West Virginia",36514,38,"N",59,42,38.99500000,79,"W",8,45,-79.14583333,"-0500",2011-10-01,,0,1,
16525,"PA5","Brandywine","West Chester, PA","United States","Pennsylvania",36515,39,"N",59,24,39.99000000,75,"W",34,55,-75.58194444,"-0500",2011-07-01,2019-03-31,0,0,
16525,"PA5","Brandywine Regional","West Chester, PA","United States","Pennsylvania",36515,39,"N",59,24,39.99000000,75,"W",34,55,-75.58194444,"-0500",2019-04-01,,0,1,
16526,"MA4","Marshfield Municipal George Harlow Field","Marshfield, MA","United States","Massachusetts",36516,42,"N",5,54,42.09833333,70,"W",40,20,-70.67222222,"-0500",2011-10-01,2015-03-31,0,0,
16526,"MA4","Marshfield Municipal George Harlow Field","Marshfield, MA","United States","Massachusetts",36516,42,"N",5,51,42.09750000,70,"W",40,23,-70.67305556,"-0500",2015-04-01,2017-10-31,0,0,
16526,"MA4","Marshfield Municipal George Harlow Field","Marshfield, MA","United States","Massachusetts",36516,42,"N",5,54,42.09833333,70,"W",40,20,-70.67222222,"-0500",2017-11-01,2017-11-30,0,0,
16526,"MA4","Marshfield Municipal George Harlow Field","Marshfield, MA","United States","Massachusetts",36516,42,"N",5,51,42.09750000,70,"W",40,23,-70.67305556,"-0500",2017-12-01,,0,1,
16527,"MVC","Monroe County","Monroeville, AL","United States","Alabama",36517,31,"N",27,29,31.45805556,87,"W",21,4,-87.35111111,"-0600",2012-01-01,2017-08-31,0,0,
16527,"MVC","Monroe County Aeroplex","Monroeville, AL","United States","Alabama",36517,31,"N",27,29,31.45805556,87,"W",21,4,-87.35111111,"-0600",2017-09-01,2017-10-31,0,0,
16527,"MVC","Monroe County","Monroeville, AL","United States","Alabama",36517,31,"N",27,29,31.45805556,87,"W",21,4,-87.35111111,"-0600",2017-11-01,2017-11-30,0,0,
16527,"MVC","Monroe County Aeroplex","Monroeville, AL","United States","Alabama",36517,31,"N",27,29,31.45805556,87,"W",21,4,-87.35111111,"-0600",2017-12-01,,0,1,
16528,"VA5","Hanover County Municipal","Richmond, VA","United States","Virginia",34524,37,"N",42,32,37.70888889,77,"W",26,12,-77.43666667,"-0500",2012-01-01,,0,1,
